"","x","y","z","a","h","g","seg"
"1",0.0164749706177603,0,0,0,1.0204,1.02836702479282,1
"2",0.0154452849541503,0,0.00154909150126239,0.000774545750631195,1.0204,1.02836702479282,2
"3",0.0144155992905403,0,0.00112875182753815,0.000564375913769075,1.0204,1.02836702479282,3
"4",0.0133859136269302,0,0.000763610513085348,0.000381805256542674,1.0204,1.02836702479282,4
"5",0.0123562279633202,0,0.00075025244922634,0.00037512622461317,1.0204,1.02836702479282,5
"6",0.0113265422997102,0,0.000896655180902046,0.000448327590451023,1.0204,1.02836702479282,6
"7",0.0102968566361002,0,0.00115696096881411,0.000578480484407055,1.0204,1.02836702479282,7
"8",0.00926717097249017,0,0.0015321282686727,0.00076606413433635,1.0204,1.02836702479282,8
"9",0.00823748530888015,0,0.00192187382426438,0.00096093691213219,1.0204,1.02836702479282,9
"10",0.00720779964527013,0,0.0024128002118791,0.00120640010593955,1.0204,1.02836702479282,10
"11",0.00617811398166011,0,0.00283665328598949,0.00141832664299475,1.0204,1.02836702479282,11
"12",0.00514842831805009,0,0.00305823570229118,0.00152911785114559,1.0204,1.02836702479282,12
"13",0.00411874265444007,0,0.00325350207650906,0.00162675103825453,1.0204,1.02836702479282,13
"14",0.00308905699083006,0,0.00355973992878098,0.00177986996439049,1.0204,1.02836702479282,14
"15",0.00205937132722004,0,0.00367441539540893,0.00183720769770446,1.0204,1.02836702479282,15
"16",0.00102968566361002,0,0.00393000291430877,0.00196500145715439,1.0204,1.02836702479282,16
