"angle_deg","phi_scatter_rad","mod_f_bempp","theta_body_tmm","phi_body_tmm","theta_scatter_tmm","phi_scatter_tmm","mod_f_tmm","sigma_scat_dB","delta_amp_db"
200,3.49065850398866,0.00852106527262118,0,0,2.79252680319093,3.14159265358979,9.79374127682992e-05,-80.1810274601629,-38.7909053017434
202,3.52556508902855,0.00844806075581635,0,0,2.75762021815104,3.14159265358979,9.70653735787931e-05,-80.2587133927,-38.7938539629269
204,3.56047167406843,0.0083724788059215,0,0,2.72271363311115,3.14159265358979,9.61007535563064e-05,-80.345464137563,-38.8025452743828
206,3.59537825910832,0.00829485248256604,0,0,2.68780704807127,3.14159265358979,9.50428406039206e-05,-80.4416118428443,-38.8177851797029
208,3.63028484414821,0.00821543935442026,0,0,2.65290046303138,3.14159265358979,9.38926684546493e-05,-80.5473663600023,-38.83998224153
210,3.66519142918809,0.00813416107079757,0,0,2.61799387799149,3.14159265358979,9.26536783507539e-05,-80.6627466902639,-38.8690020493387
212,3.70009801422798,0.0080505696145716,0,0,2.58308729295161,3.14159265358979,9.1332300015314e-05,-80.7875121080992,-38.9040443035644
214,3.73500459926787,0.00796385324564103,0,0,2.54818070791172,3.14159265358979,8.99383523850293e-05,-80.9211014540283,-38.9435664228848
216,3.76991118430775,0.00787289306692657,0,0,2.51327412287183,3.14159265358979,8.84851675585734e-05,-81.0625904475868,-38.9852775016804
218,3.80481776934764,0.00777637673414978,0,0,2.47836753783195,3.14159265358979,8.69893629184451e-05,-81.2106769955025,-39.026222840449
22,0.383972435438752,0.0361209763597668,0,0,0.383972435438752,1.63452322429192e-16,0.000435732953125661,-67.2155918896732,-38.3707815076234
220,3.83972435438753,0.00767296942208806,0,0,2.44346095279206,3.14159265358979,8.54702291690206e-05,-81.3637026315443,-39.0629719810799
222,3.87463093942741,0.00756153444378936,0,0,2.40855436775218,3.14159265358979,8.39487650757035e-05,-81.5197137629433,-39.091912458286
224,3.9095375244673,0.00744138769845573,0,0,2.37364778271229,3.14159265358979,8.24464658050518e-05,-81.6765591264683,-39.1096377663759
